"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
21600,13980,"Tawny Pond",86191,"Core top",-61,0,990,-60,-62,-60,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86192,"Radiocarbon",510,96,990,-60,480,540,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86193,"Radiocarbon",870,126,990,-60,840,900,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86194,"Radiocarbon",1090,144,990,-60,1060,1120,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86195,"Lead-210",-53.19,1,990,-60,-53.88,-52.5,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86196,"Lead-210",-45.19,4,990,-60,-45.94,-44.44,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86197,"Lead-210",-38.92,6,990,-60,-39.72,-38.12,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86198,"Lead-210",-32.87,8,990,-60,-33.72,-32.02,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86199,"Lead-210",-27.6,10,990,-60,-28.5,-26.7,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
21600,13980,"Tawny Pond",86200,"Lead-210",-23.06,12,990,-60,-24.01,-22.11,"Neotoma 1","Based on IntCal13 calibration curve.

Bacon command line:
Bacon(""TAWNY"",thick=2,acc.mean=10,depths.file=TRUE)

Bacon settings file:
0 #d.min
144 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,276,-77.18251,44.81639
