"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
17402,11609,"Little Swift Lake",37478,"Core top",-48,0,13230,-10,NA,NA,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37479,"Radiocarbon",0,0,13230,-10,0,0,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37480,"Radiocarbon",1600,22.5,13230,-10,1560,1640,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37481,"Radiocarbon",1660,22.5,13230,-10,1620,1700,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37482,"Radiocarbon",2810,124.5,13230,-10,2770,2850,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37483,"Radiocarbon",3840,204.5,13230,-10,3800,3880,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37484,"Radiocarbon",6230,340.5,13230,-10,6185,6275,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37485,"Radiocarbon",7550,405,13230,-10,7475,7625,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37486,"Radiocarbon",9390,449.5,13230,-10,9335,9445,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
17402,11609,"Little Swift Lake",37487,"Radiocarbon",10640,510.5,13230,-10,10470,10810,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LITSWIFT',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
569.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,572,-159.77674,-159.7546
