"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
20653,13645,"Lake MB01",41662,"Radiocarbon",2680,21.5,4190,-50,2630,2730,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,50,1,1
20653,13645,"Lake MB01",41663,"Radiocarbon",2990,29.5,4190,-50,2950,3030,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,40,1,1
20653,13645,"Lake MB01",41664,"Radiocarbon",2370,38,4190,-50,2330,2410,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,40,1,1
20653,13645,"Lake MB01",41665,"Radiocarbon",3910,50,4190,-50,3870,3950,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,40,1,1
20653,13645,"Lake MB01",41666,"Lead-210",-50,1,4190,-50,-51,-49,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,1,0,1
20653,13645,"Lake MB01",41667,"Lead-210",-45,1.5,4190,-50,-46,-44,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,1,0,1
20653,13645,"Lake MB01",41668,"Lead-210",-39,2,4190,-50,-40,-38,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,1,0,1
20653,13645,"Lake MB01",41669,"Lead-210",-32,2.5,4190,-50,-33,-31,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,1,0,1
20653,13645,"Lake MB01",41670,"Lead-210",-23,3,4190,-50,-24,-22,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,1,0,1
20653,13645,"Lake MB01",41671,"Lead-210",-11,3.5,4190,-50,-13,-9,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MB01',depths.file=TRUE)

Bacon settings: 
0 #d.min
50 #d.max
1 #d.by
1 #depths.file
NA #slump
100 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,297,-112.077,69.807,2,0,1
