"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
17290,11559,"Vestra Gislholtsvatn",36954,"Core top",NA,0,5500,10,NA,0,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36955,"Tephra",360,71.3,5500,10,360,360,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36956,"Tephra",960,145.2,5500,10,960,960,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36957,"Tephra",1180,189.7,5500,10,1175,1185,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36958,"Tephra",2500,303.1,5500,10,2400,2600,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36959,"Tephra",2850,330,5500,10,2840,2860,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36960,"Tephra",3300,371.2,5500,10,3200,3400,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36961,"Tephra",3830,429.6,5500,10,3820,3840,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36962,"Tephra",4790,476.5,5500,10,4740,4840,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
17290,11559,"Vestra Gislholtsvatn",36963,"Tephra",5630,520,5500,10,5580,5680,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('VGHV0296',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
520 #d.max
1 #d.by
1 #depths.file
NA #slump
10 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,58,-20.53333,-20.50615
