"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
19620,2570,"Lake Tulane",39389,"Core top",-44,0,62950,1290,-45,-43,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39390,"Radiocarbon",1530,93,62950,1290,1480,1580,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39391,"Radiocarbon",3100,173,62950,1290,3030,3170,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39392,"Radiocarbon",4500,253,62950,1290,4420,4580,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39393,"Radiocarbon",4940,273,62950,1290,4890,4990,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39394,"Radiocarbon",5220,301,62950,1290,5170,5270,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39395,"Radiocarbon",6800,373,62950,1290,6750,6850,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39396,"Radiocarbon",6910,381,62950,1290,6860,6960,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39397,"Radiocarbon",9870,445,62950,1290,9820,9920,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
19620,2570,"Lake Tulane",39397,"Radiocarbon",9870,445,62950,1290,9820,9920,"Neotoma 2","Based on IntCal13 calibration curve. Ages of Heinrich stadials assigned to bottom two Pinus peaks follow GICC05 (Sanchez Goñi & Harrison, 2010).

Bacon command line:
Bacon('TULANEG',thick=10,acc.mean=50,d.max=1707,depths.file=TRUE)

Bacon settings file:
0 #d.min
1707 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,32,-81.50634,-81.50045
