"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
336,329,"Candelabra Lake",79563,"Radiocarbon",2530,77.5,11300,0,2450,2610,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79564,"Radiocarbon",3600,102.5,11300,0,3510,3690,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79565,"Radiocarbon",5700,162.5,11300,0,5610,5790,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79566,"Radiocarbon",5820,172.5,11300,0,5720,5920,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79567,"Radiocarbon",6960,182.5,11300,0,6860,7060,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79568,"Radiocarbon",7700,217.5,11300,0,7600,7800,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79569,"Radiocarbon",8720,247.5,11300,0,8570,8870,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79570,"Radiocarbon",8940,252.5,11300,0,8720,9160,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79571,"Radiocarbon",9270,262.5,11300,0,9090,9450,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
336,329,"Candelabra Lake",79572,"Radiocarbon",9350,272.5,11300,0,9260,9440,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

1 #d.min
281 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Allison Stegner and Feiya Lyu.",FALSE,1040,-130.65,61.68333
