"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
15392,10206,"Fog Lake",33506,"Core top",-46,0,9000,110,NA,NA,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33507,"Radiocarbon",3600,13,9000,110,3460,3740,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33508,"Radiocarbon",4690,25,9000,110,4550,4830,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33509,"Radiocarbon",5910,38,9000,110,5810,6010,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33510,"Radiocarbon",6150,46,9000,110,6010,6290,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33511,"Radiocarbon",6320,46,9000,110,6220,6420,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33512,"Radiocarbon",8130,52.5,9000,110,8030,8230,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33513,"Radiocarbon",8370,56.5,9000,110,8250,8490,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33514,"Radiocarbon",8030,62,9000,110,7930,8130,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
15392,10206,"Fog Lake",33515,"Radiocarbon",14630,66.5,9000,110,14510,14750,"Neotoma 1","JWW 5/1/19: Set lower bound to 9000 cal yr BP, based on advice from B. Frechette that age controls below 8100 radiocarbon do not permit confident age-depth modeling. 

NCS 3/19/15: Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('FOGLAKE',depths.file=TRUE)

Bacon settings: 
0 #d.min
98.5 #d.max
1 #d.by
1 #depths.file
NA #slump
500 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,422,-63.25413,-63.24477
