"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
774,755,"Dunnigan Lake",79620,"Lead-210",1983,0.5,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79621,"Lead-210",1980,1.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79622,"Lead-210",1975,2.75,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79623,"Lead-210",1970,4.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79624,"Lead-210",1965,5.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79625,"Lead-210",1961,6.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79626,"Lead-210",1950,8.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79627,"Lead-210",1943,9.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79628,"Lead-210",1929,11.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79629,"Lead-210",1922,12.75,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79630,"Lead-210",1911,14.75,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79631,"Lead-210",1897,17.25,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79632,"Lead-210",1882,19.75,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
774,755,"Dunnigan Lake",79633,"Lead-210",1865,22.75,100,-40,NA,NA,"Wang et al.","Wang, Y., Goring, S. & McGuire, J.L.  Bayesian ages for pollen records since the last glaciation in North America

Bacon settings:
0.25 #d.min
49.5 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Chronology prepared by Yue Wang and Simon Goring. Data entered and uploaded by Jack Williams.",FALSE,506,-91.63734,-91.62498
